0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.29518514356102277,0.09001141977625012
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578456,-0.10951170593000253
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967113566,-0.26987539503061525
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.09481493315241347,0.10001141660420539
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.13200932203486487,-0.046343908520353534
0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.2966843977767634,0.08999949199811627
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578438,-0.10951170593000238
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967114446,-0.26987539503061453
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.09481493315241346,0.10001141660420516
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.1320093220348755,-0.04634390852035368
0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.2951851435610228,0.0900114197762504
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578454,-0.10951170593000233
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967113566,-0.26987539503061525
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.09481493315241343,0.10001141660420458
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.13200932203487148,-0.046343908520353846
0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.2951851435610228,0.09001141977625014
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578445,-0.1095117059300018
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.09481493315241327,0.10001141660420466
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.1320093220348714,-0.04634390852035353
0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.2966843977767634,0.08999949199811627
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578438,-0.10951170593000238
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967114446,-0.26987539503061453
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.0933156787627408,0.09999949199831348
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.1320093220348755,-0.04634390852035368
0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.2951851435610227,0.09001141977624982
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578438,-0.10951170593000238
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967114446,-0.26987539503061453
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.0933156787627408,0.09999949199831348
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.13200932203487223,-0.0463439085203533
0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.2951851435610228,0.0900114197762504
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578454,-0.10951170593000233
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.09331567876274079,0.0999994919983135
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.13200932203487498,-0.04634390852035399
0,0.06,0.25,0.25,0.25,0.25,0,0,2,1.0,2,ga,-1,0,[],0,-0.1541008007260815,0.07000175248909409
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578445,-0.1095117059300018
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.09138591336914818,0.10000075927890224
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.13200932203486793,-0.04634390852035392
0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.29518514356102277,0.09001141977625012
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578456,-0.10951170593000253
2,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.15610928967113566,-0.26987539503061525
3,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.09331567876274066,0.09999949199831396
4,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.13200932203486743,-0.046343908520353604
1,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,-0.06435559773578432,-0.10951170593000181
0,0.06,0.25,0.25,0.25,0.25,0,0,2,0,2,ga,-1,0,[],0,0.29518514356102277,0.09001141977625007
