2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967114446,-0.26987539503061453
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09481493315241346,0.10001141660420516
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200932203487223,-0.0463439085203533
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.29518514413019475,0.0900114327497019
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435561006574787,-0.10951173512452608
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.1561128062541624,-0.2698762697451078
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09331566402794485,0.09999949199811964
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.1320093974124271,-0.04634392129785373
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435559773578445,-0.1095117059300018
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.29518514356102293,0.09001141977625005
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09481493315241347,0.10001141660420501
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200932203486793,-0.04634390852035392
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.2966844120226767,0.08999949199791678
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435561006574786,-0.10951173512452621
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.1561128062541624,-0.2698762697451078
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09481493231169216,0.10001142775193542
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200939741242793,-0.046343921297854036
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.2966844120226768,0.0899994919979168
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435561006574798,-0.10951173512452607
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.1561128062541624,-0.2698762697451078
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.0933156640279452,0.09999949199812001
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200939741243262,-0.0463439212978538
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.29518514413019475,0.09001143274970136
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435561006574778,-0.1095117351245253
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.1561128062541624,-0.2698762697451078
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09331566402794496,0.09999949199812001
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200939741242704,-0.046343921297853245
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.2966843977767634,0.08999949199811627
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435559773578438,-0.10951170593000238
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967114446,-0.26987539503061453
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.0933156787627408,0.09999949199831348
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.1320093220348755,-0.04634390852035368
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.2966843977767631,0.08999949199811617
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435559773578454,-0.10951170593000233
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09481493315241343,0.10001141660420458
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200932203487148,-0.046343908520353846
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.29518514356102293,0.09001141977625005
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435559773578445,-0.1095117059300018
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967113566,-0.26987539503061525
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09331567876274074,0.09999949199831343
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.1320093220348753,-0.04634390852035407
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.2966843977767635,0.08999949199811597
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435559773578445,-0.1095117059300018
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967113566,-0.26987539503061525
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09331567876274072,0.09999949199831337
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.1320093220348714,-0.04634390852035353
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.2966843977767633,0.08999949199811624
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.0643555977357844,-0.10951170593000235
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09481493315241343,0.10001141660420518
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200932203486573,-0.046343908520353416
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.2966843977767633,0.08999949199811595
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.0643555977357845,-0.10951170593000223
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09331567876274068,0.09999949199831386
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200932203487167,-0.04634390852035318
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.29518514356102277,0.09001141977625021
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.0643555977357845,-0.10951170593000223
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09481493315241334,0.10001141660420511
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200932203486804,-0.04634390852035382
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.2966843977767633,0.0899994919981164
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.06435559773578445,-0.10951170593000192
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967113566,-0.26987539503061525
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09331567876274093,0.09999949199831391
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.13200932203487512,-0.04634390852035378
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.29668439777676325,0.08999949199811598
1,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.0643555977357844,-0.10951170593000191
2,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.15610928967115584,-0.2698753950306147
3,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.09331567876274081,0.09999949199831315
4,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.1320093220348722,-0.04634390852035381
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.7434507404162831,0.6412742078944971
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.19993414387544514,0.07003894216096883
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.1999999999787458,0.07000000002388283
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,1.0,1,ga,-1,0,[],0,0.7450837556568292,0.6399185636217797
0,0.06,0.25,0.25,0.25,0.25,0,0,1,1.0,1,ga,-1,0,[],0,0.7447610298157873,0.639850531212904
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,0.743602200818603,0.6414184925119402
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.1999222280115219,0.07003966964008336
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.2010159375328045,0.07196076012416909
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.2010159375328045,0.07196076012416909
0,0.06,0.25,0.25,0.25,0.25,0,0,1,0,1,ga,-1,0,[],0,-0.2010159375328045,0.07196076012416909
